,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2017-01-14 03:00:00,2017,1,14,3,30,0,0,0,1.7000000000000002,0.0,135.37
2017-01-14 04:00:00,2017,1,14,4,30,0,0,0,1.7000000000000002,0.0,123.73
2017-01-14 05:00:00,2017,1,14,5,30,0,0,0,1.6,0.0,112.12
2017-01-14 06:00:00,2017,1,14,6,30,0,0,0,1.5,0.0,100.82
2017-01-14 07:00:00,2017,1,14,7,30,0,0,0,1.8,0.0,90.08
2017-01-14 08:00:00,2017,1,14,8,30,4,4,0,2.4000000000000004,0.0,80.25
2017-01-14 09:00:00,2017,1,14,9,30,10,10,0,2.5,0.0,71.74
2017-01-14 10:00:00,2017,1,14,10,30,29,29,0,2.4000000000000004,1.0,65.14
2017-01-14 11:00:00,2017,1,14,11,30,16,16,0,2.2,1.0,61.09
2017-01-14 12:00:00,2017,1,14,12,30,31,31,0,2.0,1.0,60.13
2017-01-14 13:00:00,2017,1,14,13,30,18,18,0,1.9,1.0,62.4
2017-01-14 14:00:00,2017,1,14,14,30,45,45,0,1.9,0.0,67.57000000000001
2017-01-14 15:00:00,2017,1,14,15,30,27,27,0,1.8,0.0,75.02
2017-01-14 16:00:00,2017,1,14,16,30,7,7,0,1.7000000000000002,0.0,84.13
2017-01-14 17:00:00,2017,1,14,17,30,0,0,0,1.6,0.0,94.38
2017-01-14 18:00:00,2017,1,14,18,30,0,0,0,1.3,0.0,105.38
2017-01-14 19:00:00,2017,1,14,19,30,0,0,0,1.2000000000000002,0.0,116.83
2017-01-14 20:00:00,2017,1,14,20,30,0,0,0,1.3,0.0,128.48
2017-01-14 21:00:00,2017,1,14,21,30,0,0,0,1.3,0.0,140.01
2017-01-14 22:00:00,2017,1,14,22,30,0,0,0,1.4,0.0,150.85
2017-01-14 23:00:00,2017,1,14,23,30,0,0,0,1.5,0.0,159.45000000000005
2017-01-15 00:00:00,2017,1,15,0,30,0,0,0,1.3,0.0,162.0
2017-01-15 01:00:00,2017,1,15,1,30,0,0,0,1.2000000000000002,0.0,156.39
2017-01-15 02:00:00,2017,1,15,2,30,0,0,0,1.2000000000000002,0.0,146.56
2017-01-15 03:00:00,2017,1,15,3,30,0,0,0,1.2000000000000002,-1.0,135.33
2017-01-15 04:00:00,2017,1,15,4,30,0,0,0,1.2000000000000002,-1.0,123.7
2017-01-15 05:00:00,2017,1,15,5,30,0,0,0,1.5,-1.0,112.08
2017-01-15 06:00:00,2017,1,15,6,30,0,0,0,1.9,-1.0,100.77
2017-01-15 07:00:00,2017,1,15,7,30,0,0,0,2.6,0.0,90.02
2017-01-15 08:00:00,2017,1,15,8,30,134,54,469,3.2,0.0,80.16
2017-01-15 09:00:00,2017,1,15,9,30,296,72,710,3.2,2.0,71.63
2017-01-15 10:00:00,2017,1,15,10,30,427,79,822,2.9000000000000004,3.0,65.0
2017-01-15 11:00:00,2017,1,15,11,30,505,83,868,2.4000000000000004,4.0,60.93
2017-01-15 12:00:00,2017,1,15,12,30,523,83,877,2.0,5.0,59.94
2017-01-15 13:00:00,2017,1,15,13,30,336,191,308,1.8,5.0,62.2
2017-01-15 14:00:00,2017,1,15,14,30,265,158,279,1.7000000000000002,5.0,67.36
2017-01-15 15:00:00,2017,1,15,15,30,163,103,231,1.2000000000000002,3.0,74.82000000000002
2017-01-15 16:00:00,2017,1,15,16,30,50,39,112,1.0,1.0,83.94
2017-01-15 17:00:00,2017,1,15,17,30,0,0,0,1.1,0.0,94.2
2017-01-15 18:00:00,2017,1,15,18,30,0,0,0,1.2000000000000002,0.0,105.2
2017-01-15 19:00:00,2017,1,15,19,30,0,0,0,1.1,0.0,116.66
2017-01-15 20:00:00,2017,1,15,20,30,0,0,0,1.1,0.0,128.31
2017-01-15 21:00:00,2017,1,15,21,30,0,0,0,1.1,0.0,139.84
2017-01-15 22:00:00,2017,1,15,22,30,0,0,0,1.2000000000000002,0.0,150.66
2017-01-15 23:00:00,2017,1,15,23,30,0,0,0,1.2000000000000002,0.0,159.25
2017-01-16 00:00:00,2017,1,16,0,30,0,0,0,1.2000000000000002,0.0,161.82
2017-01-16 01:00:00,2017,1,16,1,30,0,0,0,1.2000000000000002,0.0,156.28
2017-01-16 02:00:00,2017,1,16,2,30,0,0,0,1.3,0.0,146.5
2017-01-16 03:00:00,2017,1,16,3,30,0,0,0,1.3,-1.0,135.29
2017-01-16 04:00:00,2017,1,16,4,30,0,0,0,1.3,-1.0,123.66
2017-01-16 05:00:00,2017,1,16,5,30,0,0,0,1.3,-1.0,112.04
2017-01-16 06:00:00,2017,1,16,6,30,0,0,0,1.3,-1.0,100.72
2017-01-16 07:00:00,2017,1,16,7,30,0,0,0,1.6,0.0,89.95
2017-01-16 08:00:00,2017,1,16,8,30,126,63,361,1.8,0.0,80.07000000000002
2017-01-16 09:00:00,2017,1,16,9,30,121,117,13,1.8,1.0,71.52
2017-01-16 10:00:00,2017,1,16,10,30,260,199,144,1.9,2.0,64.86
2017-01-16 11:00:00,2017,1,16,11,30,247,212,72,1.8,3.0,60.75
2017-01-16 12:00:00,2017,1,16,12,30,198,189,18,1.8,4.0,59.75
2017-01-16 13:00:00,2017,1,16,13,30,167,164,6,1.9,4.0,61.99
2017-01-16 14:00:00,2017,1,16,14,30,273,150,315,1.7000000000000002,4.0,67.16
2017-01-16 15:00:00,2017,1,16,15,30,167,117,191,1.3,3.0,74.62
2017-01-16 16:00:00,2017,1,16,16,30,51,43,69,1.2000000000000002,2.0,83.75
2017-01-16 17:00:00,2017,1,16,17,30,0,0,0,1.4,2.0,94.01
2017-01-16 18:00:00,2017,1,16,18,30,0,0,0,1.5,3.0,105.02
2017-01-16 19:00:00,2017,1,16,19,30,0,0,0,1.5,2.0,116.49
2017-01-16 20:00:00,2017,1,16,20,30,0,0,0,1.6,2.0,128.14
2017-01-16 21:00:00,2017,1,16,21,30,0,0,0,1.7000000000000002,2.0,139.66
2017-01-16 22:00:00,2017,1,16,22,30,0,0,0,1.7000000000000002,2.0,150.47
2017-01-16 23:00:00,2017,1,16,23,30,0,0,0,1.4,2.0,159.04
2017-01-17 00:00:00,2017,1,17,0,30,0,0,0,1.2000000000000002,2.0,161.64
2017-01-17 01:00:00,2017,1,17,1,30,0,0,0,1.1,2.0,156.17000000000004
2017-01-17 02:00:00,2017,1,17,2,30,0,0,0,1.1,2.0,146.43
2017-01-17 03:00:00,2017,1,17,3,30,0,0,0,1.1,2.0,135.24
2017-01-17 04:00:00,2017,1,17,4,30,0,0,0,1.1,2.0,123.61
2017-01-17 05:00:00,2017,1,17,5,30,0,0,0,1.0,2.0,111.99
2017-01-17 06:00:00,2017,1,17,6,30,0,0,0,1.1,2.0,100.66
2017-01-17 07:00:00,2017,1,17,7,30,0,0,0,1.7000000000000002,3.0,89.87
2017-01-17 08:00:00,2017,1,17,8,30,15,15,0,2.2,3.0,79.98
2017-01-17 09:00:00,2017,1,17,9,30,33,33,0,2.1,4.0,71.39
2017-01-17 10:00:00,2017,1,17,10,30,94,94,0,2.1,4.0,64.71000000000001
2017-01-17 11:00:00,2017,1,17,11,30,148,148,0,2.5,5.0,60.57
2017-01-17 12:00:00,2017,1,17,12,30,20,20,0,2.8000000000000003,7.0,59.54
2017-01-17 13:00:00,2017,1,17,13,30,121,121,0,2.8000000000000003,8.0,61.78
2017-01-17 14:00:00,2017,1,17,14,30,234,167,171,2.4000000000000004,8.0,66.95
2017-01-17 15:00:00,2017,1,17,15,30,145,110,127,1.8,7.0,74.42
2017-01-17 16:00:00,2017,1,17,16,30,46,41,48,1.4,6.0,83.55
2017-01-17 17:00:00,2017,1,17,17,30,0,0,0,1.4,6.0,93.82
2017-01-17 18:00:00,2017,1,17,18,30,0,0,0,1.3,7.0,104.84
2017-01-17 19:00:00,2017,1,17,19,30,0,0,0,1.2000000000000002,7.0,116.31
2017-01-17 20:00:00,2017,1,17,20,30,0,0,0,1.0,7.0,127.96
2017-01-17 21:00:00,2017,1,17,21,30,0,0,0,1.0,7.0,139.48
2017-01-17 22:00:00,2017,1,17,22,30,0,0,0,1.1,7.0,150.28
2017-01-17 23:00:00,2017,1,17,23,30,0,0,0,1.2000000000000002,6.0,158.83
2017-01-18 00:00:00,2017,1,18,0,30,0,0,0,1.4,6.0,161.45000000000005
2017-01-18 01:00:00,2017,1,18,1,30,0,0,0,1.7000000000000002,6.0,156.05
2017-01-18 02:00:00,2017,1,18,2,30,0,0,0,1.9,5.0,146.36
2017-01-18 03:00:00,2017,1,18,3,30,0,0,0,2.1,5.0,135.19
2017-01-18 04:00:00,2017,1,18,4,30,0,0,0,2.4000000000000004,5.0,123.56
2017-01-18 05:00:00,2017,1,18,5,30,0,0,0,2.8000000000000003,5.0,111.94
2017-01-18 06:00:00,2017,1,18,6,30,0,0,0,3.1,4.0,100.59
2017-01-18 07:00:00,2017,1,18,7,30,0,0,0,3.4000000000000004,4.0,89.79
2017-01-18 08:00:00,2017,1,18,8,30,136,52,477,3.9,6.0,79.87
2017-01-18 09:00:00,2017,1,18,9,30,292,77,668,4.6000000000000005,8.0,71.27
2017-01-18 10:00:00,2017,1,18,10,30,420,85,781,5.4,10.0,64.55
2017-01-18 11:00:00,2017,1,18,11,30,238,210,56,5.800000000000002,11.0,60.39
2017-01-18 12:00:00,2017,1,18,12,30,394,203,374,5.6000000000000005,11.0,59.34
2017-01-18 13:00:00,2017,1,18,13,30,246,210,76,5.4,11.0,61.56
2017-01-18 14:00:00,2017,1,18,14,30,378,83,746,4.9,10.0,66.73
2017-01-18 15:00:00,2017,1,18,15,30,239,68,625,3.9,9.0,74.21000000000002
2017-01-18 16:00:00,2017,1,18,16,30,80,39,358,3.0,7.0,83.35000000000002
2017-01-18 17:00:00,2017,1,18,17,30,0,0,0,2.7,5.0,93.64
2017-01-18 18:00:00,2017,1,18,18,30,0,0,0,2.6,5.0,104.66
2017-01-18 19:00:00,2017,1,18,19,30,0,0,0,2.3000000000000003,4.0,116.14
2017-01-18 20:00:00,2017,1,18,20,30,0,0,0,2.0,4.0,127.79
2017-01-18 21:00:00,2017,1,18,21,30,0,0,0,1.8,3.0,139.3
2017-01-18 22:00:00,2017,1,18,22,30,0,0,0,1.8,3.0,150.08
2017-01-18 23:00:00,2017,1,18,23,30,0,0,0,1.9,2.0,158.61
2017-01-19 00:00:00,2017,1,19,0,30,0,0,0,2.3000000000000003,2.0,161.25
2017-01-19 01:00:00,2017,1,19,1,30,0,0,0,2.5,2.0,155.93
2017-01-19 02:00:00,2017,1,19,2,30,0,0,0,2.3000000000000003,2.0,146.28
2017-01-19 03:00:00,2017,1,19,3,30,0,0,0,2.0,2.0,135.12
2017-01-19 04:00:00,2017,1,19,4,30,0,0,0,1.7000000000000002,1.0,123.51
2017-01-19 05:00:00,2017,1,19,5,30,0,0,0,1.5,1.0,111.88
2017-01-19 06:00:00,2017,1,19,6,30,0,0,0,1.4,1.0,100.52
2017-01-19 07:00:00,2017,1,19,7,30,0,0,0,1.5,2.0,89.7
2017-01-19 08:00:00,2017,1,19,8,30,85,69,92,2.0,5.0,79.76
2017-01-19 09:00:00,2017,1,19,9,30,181,133,150,2.2,7.0,71.13
2017-01-19 10:00:00,2017,1,19,10,30,305,175,299,2.0,8.0,64.38
2017-01-19 11:00:00,2017,1,19,11,30,321,223,199,1.9,9.0,60.19
2017-01-19 12:00:00,2017,1,19,12,30,363,223,272,1.8,10.0,59.12000000000001
2017-01-19 13:00:00,2017,1,19,13,30,327,208,248,1.6,10.0,61.34
2017-01-19 14:00:00,2017,1,19,14,30,323,124,500,1.4,10.0,66.51
2017-01-19 15:00:00,2017,1,19,15,30,207,91,421,1.0,9.0,74.0
2017-01-19 16:00:00,2017,1,19,16,30,73,40,270,0.6000000000000001,8.0,83.15
2017-01-19 17:00:00,2017,1,19,17,30,0,0,0,0.6000000000000001,7.0,93.44
2017-01-19 18:00:00,2017,1,19,18,30,0,0,0,0.7000000000000001,6.0,104.48
2017-01-19 19:00:00,2017,1,19,19,30,0,0,0,0.9,4.0,115.96
2017-01-19 20:00:00,2017,1,19,20,30,0,0,0,1.1,3.0,127.61
2017-01-19 21:00:00,2017,1,19,21,30,0,0,0,1.2000000000000002,2.0,139.12
2017-01-19 22:00:00,2017,1,19,22,30,0,0,0,1.2000000000000002,1.0,149.88
2017-01-19 23:00:00,2017,1,19,23,30,0,0,0,1.2000000000000002,1.0,158.39
2017-01-20 00:00:00,2017,1,20,0,30,0,0,0,1.1,1.0,161.04
2017-01-20 01:00:00,2017,1,20,1,30,0,0,0,1.1,1.0,155.79
2017-01-20 02:00:00,2017,1,20,2,30,0,0,0,1.1,0.0,146.19
2017-01-20 03:00:00,2017,1,20,3,30,0,0,0,1.1,0.0,135.06
2017-01-20 04:00:00,2017,1,20,4,30,0,0,0,1.2000000000000002,0.0,123.44
2017-01-20 05:00:00,2017,1,20,5,30,0,0,0,1.3,1.0,111.81
2017-01-20 06:00:00,2017,1,20,6,30,0,0,0,1.4,1.0,100.44
2017-01-20 07:00:00,2017,1,20,7,30,0,0,0,2.0,2.0,89.61
2017-01-20 08:00:00,2017,1,20,8,30,51,51,0,2.8000000000000003,3.0,79.65
2017-01-20 09:00:00,2017,1,20,9,30,113,113,0,3.1,4.0,70.99
2017-01-20 10:00:00,2017,1,20,10,30,184,171,29,3.2,5.0,64.21000000000001
2017-01-20 11:00:00,2017,1,20,11,30,172,169,5,3.2,5.0,59.99
2017-01-20 12:00:00,2017,1,20,12,30,96,96,0,2.7,6.0,58.9
2017-01-20 13:00:00,2017,1,20,13,30,62,62,0,2.2,7.0,61.11
2017-01-20 14:00:00,2017,1,20,14,30,267,166,250,2.2,7.0,66.28
2017-01-20 15:00:00,2017,1,20,15,30,169,116,189,2.2,6.0,73.78
2017-01-20 16:00:00,2017,1,20,16,30,79,47,258,1.8,5.0,82.95
2017-01-20 17:00:00,2017,1,20,17,30,0,0,0,1.6,4.0,93.25
2017-01-20 18:00:00,2017,1,20,18,30,0,0,0,1.5,4.0,104.29
2017-01-20 19:00:00,2017,1,20,19,30,0,0,0,1.4,4.0,115.78
2017-01-20 20:00:00,2017,1,20,20,30,0,0,0,1.3,4.0,127.43
2017-01-20 21:00:00,2017,1,20,21,30,0,0,0,1.2000000000000002,4.0,138.93
2017-01-20 22:00:00,2017,1,20,22,30,0,0,0,1.1,4.0,149.68
2017-01-20 23:00:00,2017,1,20,23,30,0,0,0,1.1,4.0,158.16
2017-01-21 00:00:00,2017,1,21,0,30,0,0,0,1.0,4.0,160.83
2017-01-21 01:00:00,2017,1,21,1,30,0,0,0,1.0,4.0,155.65
2017-01-21 02:00:00,2017,1,21,2,30,0,0,0,1.0,3.0,146.1
2017-01-21 03:00:00,2017,1,21,3,30,0,0,0,0.8,3.0,134.98
2017-01-21 04:00:00,2017,1,21,4,30,0,0,0,0.6000000000000001,4.0,123.37
2017-01-21 05:00:00,2017,1,21,5,30,0,0,0,0.5,4.0,111.74
2017-01-21 06:00:00,2017,1,21,6,30,0,0,0,0.6000000000000001,4.0,100.36
2017-01-21 07:00:00,2017,1,21,7,30,0,0,0,1.0,4.0,89.51
2017-01-21 08:00:00,2017,1,21,8,30,138,59,432,1.3,5.0,79.52
2017-01-21 09:00:00,2017,1,21,9,30,293,86,628,1.5,6.0,70.84
2017-01-21 10:00:00,2017,1,21,10,30,64,64,0,1.6,7.0,64.03
2017-01-21 11:00:00,2017,1,21,11,30,88,88,0,1.6,8.0,59.78
2017-01-21 12:00:00,2017,1,21,12,30,90,90,0,1.5,9.0,58.68
2017-01-21 13:00:00,2017,1,21,13,30,147,147,0,1.5,9.0,60.88
2017-01-21 14:00:00,2017,1,21,14,30,85,85,0,1.3,9.0,66.05
2017-01-21 15:00:00,2017,1,21,15,30,54,54,0,0.9,8.0,73.56
2017-01-21 16:00:00,2017,1,21,16,30,19,19,0,0.6000000000000001,8.0,82.74
2017-01-21 17:00:00,2017,1,21,17,30,0,0,0,0.7000000000000001,7.0,93.06
2017-01-21 18:00:00,2017,1,21,18,30,0,0,0,0.8,7.0,104.11
2017-01-21 19:00:00,2017,1,21,19,30,0,0,0,0.8,7.0,115.6
2017-01-21 20:00:00,2017,1,21,20,30,0,0,0,1.0,7.0,127.25
2017-01-21 21:00:00,2017,1,21,21,30,0,0,0,1.2000000000000002,7.0,138.74
2017-01-21 22:00:00,2017,1,21,22,30,0,0,0,1.4,6.0,149.47
2017-01-21 23:00:00,2017,1,21,23,30,0,0,0,1.5,6.0,157.93
2017-01-22 00:00:00,2017,1,22,0,30,0,0,0,1.7000000000000002,6.0,160.61
2017-01-22 01:00:00,2017,1,22,1,30,0,0,0,1.9,6.0,155.5
2017-01-22 02:00:00,2017,1,22,2,30,0,0,0,1.9,6.0,145.99
2017-01-22 03:00:00,2017,1,22,3,30,0,0,0,2.3000000000000003,5.0,134.9
2017-01-22 04:00:00,2017,1,22,4,30,0,0,0,2.7,5.0,123.3
2017-01-22 05:00:00,2017,1,22,5,30,0,0,0,2.2,5.0,111.66
2017-01-22 06:00:00,2017,1,22,6,30,0,0,0,1.5,5.0,100.27
2017-01-22 07:00:00,2017,1,22,7,30,0,0,0,2.0,5.0,89.4
2017-01-22 08:00:00,2017,1,22,8,30,56,56,0,2.9000000000000004,5.0,79.4
2017-01-22 09:00:00,2017,1,22,9,30,118,117,3,3.1,6.0,70.68
2017-01-22 10:00:00,2017,1,22,10,30,128,128,0,3.0,7.0,63.85
2017-01-22 11:00:00,2017,1,22,11,30,139,139,0,2.8000000000000003,8.0,59.57
2017-01-22 12:00:00,2017,1,22,12,30,81,81,0,2.5,9.0,58.44
2017-01-22 13:00:00,2017,1,22,13,30,29,29,0,2.2,9.0,60.64
2017-01-22 14:00:00,2017,1,22,14,30,25,25,0,1.9,9.0,65.82000000000001
2017-01-22 15:00:00,2017,1,22,15,30,15,15,0,1.8,9.0,73.34
2017-01-22 16:00:00,2017,1,22,16,30,5,5,0,2.0,8.0,82.53
2017-01-22 17:00:00,2017,1,22,17,30,0,0,0,2.3000000000000003,8.0,92.86
2017-01-22 18:00:00,2017,1,22,18,30,0,0,0,2.5,8.0,103.92
2017-01-22 19:00:00,2017,1,22,19,30,0,0,0,3.8,8.0,115.41
2017-01-22 20:00:00,2017,1,22,20,30,0,0,0,4.800000000000002,8.0,127.07
2017-01-22 21:00:00,2017,1,22,21,30,0,0,0,5.4,8.0,138.55
2017-01-22 22:00:00,2017,1,22,22,30,0,0,0,6.300000000000002,8.0,149.26
2017-01-22 23:00:00,2017,1,22,23,30,0,0,0,6.4,8.0,157.69
2017-01-23 00:00:00,2017,1,23,0,30,0,0,0,6.2,7.0,160.38
2017-01-23 01:00:00,2017,1,23,1,30,0,0,0,6.6000000000000005,7.0,155.34
2017-01-23 02:00:00,2017,1,23,2,30,0,0,0,6.9,7.0,145.88
2017-01-23 03:00:00,2017,1,23,3,30,0,0,0,7.0,7.0,134.81
2017-01-23 04:00:00,2017,1,23,4,30,0,0,0,7.6,6.0,123.22
2017-01-23 05:00:00,2017,1,23,5,30,0,0,0,8.200000000000001,6.0,111.57
2017-01-23 06:00:00,2017,1,23,6,30,0,0,0,8.6,6.0,100.17
2017-01-23 07:00:00,2017,1,23,7,30,0,0,0,9.4,6.0,89.29
2017-01-23 08:00:00,2017,1,23,8,30,11,11,0,10.4,6.0,79.26
2017-01-23 09:00:00,2017,1,23,9,30,25,25,0,11.0,5.0,70.52
2017-01-23 10:00:00,2017,1,23,10,30,30,30,0,10.8,5.0,63.65
2017-01-23 11:00:00,2017,1,23,11,30,30,30,0,10.4,5.0,59.35
2017-01-23 12:00:00,2017,1,23,12,30,9,9,0,9.7,4.0,58.2
2017-01-23 13:00:00,2017,1,23,13,30,8,8,0,8.6,3.0,60.4
2017-01-23 14:00:00,2017,1,23,14,30,148,145,6,7.300000000000002,3.0,65.58
2017-01-23 15:00:00,2017,1,23,15,30,241,93,510,6.1000000000000005,2.0,73.12
2017-01-23 16:00:00,2017,1,23,16,30,87,54,245,5.6000000000000005,2.0,82.32000000000002
2017-01-23 17:00:00,2017,1,23,17,30,0,0,0,5.7,1.0,92.66
2017-01-23 18:00:00,2017,1,23,18,30,0,0,0,6.0,1.0,103.73
2017-01-23 19:00:00,2017,1,23,19,30,0,0,0,6.4,1.0,115.23
2017-01-23 20:00:00,2017,1,23,20,30,0,0,0,6.6000000000000005,2.0,126.88
2017-01-23 21:00:00,2017,1,23,21,30,0,0,0,6.5,1.0,138.36
2017-01-23 22:00:00,2017,1,23,22,30,0,0,0,6.2,1.0,149.05
2017-01-23 23:00:00,2017,1,23,23,30,0,0,0,5.800000000000002,1.0,157.45000000000005
2017-01-24 00:00:00,2017,1,24,0,30,0,0,0,5.6000000000000005,1.0,160.15
2017-01-24 01:00:00,2017,1,24,1,30,0,0,0,5.6000000000000005,1.0,155.17000000000004
2017-01-24 02:00:00,2017,1,24,2,30,0,0,0,5.5,1.0,145.77
2017-01-24 03:00:00,2017,1,24,3,30,0,0,0,5.300000000000002,1.0,134.72
2017-01-24 04:00:00,2017,1,24,4,30,0,0,0,5.300000000000002,1.0,123.13
2017-01-24 05:00:00,2017,1,24,5,30,0,0,0,5.300000000000002,1.0,111.48
2017-01-24 06:00:00,2017,1,24,6,30,0,0,0,5.2,1.0,100.07
2017-01-24 07:00:00,2017,1,24,7,30,0,0,0,5.2,1.0,89.17
2017-01-24 08:00:00,2017,1,24,8,30,153,47,559,5.6000000000000005,2.0,79.12
2017-01-24 09:00:00,2017,1,24,9,30,316,63,750,6.4,4.0,70.35000000000001
2017-01-24 10:00:00,2017,1,24,10,30,285,195,201,6.800000000000002,5.0,63.46
2017-01-24 11:00:00,2017,1,24,11,30,262,225,71,7.2,6.0,59.13
2017-01-24 12:00:00,2017,1,24,12,30,212,201,20,7.5,7.0,57.96
2017-01-24 13:00:00,2017,1,24,13,30,315,225,180,7.6,7.0,60.15
2017-01-24 14:00:00,2017,1,24,14,30,6,6,0,7.4,7.0,65.34
2017-01-24 15:00:00,2017,1,24,15,30,4,4,0,6.800000000000002,6.0,72.89
2017-01-24 16:00:00,2017,1,24,16,30,102,39,459,6.0,5.0,82.11
2017-01-24 17:00:00,2017,1,24,17,30,0,0,0,5.6000000000000005,4.0,92.46
2017-01-24 18:00:00,2017,1,24,18,30,0,0,0,5.4,4.0,103.54
2017-01-24 19:00:00,2017,1,24,19,30,0,0,0,5.300000000000002,4.0,115.05
2017-01-24 20:00:00,2017,1,24,20,30,0,0,0,5.1000000000000005,3.0,126.7
2017-01-24 21:00:00,2017,1,24,21,30,0,0,0,4.9,3.0,138.17000000000002
2017-01-24 22:00:00,2017,1,24,22,30,0,0,0,4.6000000000000005,3.0,148.84
2017-01-24 23:00:00,2017,1,24,23,30,0,0,0,4.3,3.0,157.21
2017-01-25 00:00:00,2017,1,25,0,30,0,0,0,3.6,2.0,159.91
2017-01-25 01:00:00,2017,1,25,1,30,0,0,0,3.0,1.0,155.0
2017-01-25 02:00:00,2017,1,25,2,30,0,0,0,2.7,1.0,145.64
2017-01-25 03:00:00,2017,1,25,3,30,0,0,0,2.6,1.0,134.61
2017-01-25 04:00:00,2017,1,25,4,30,0,0,0,2.4000000000000004,0.0,123.03
2017-01-25 05:00:00,2017,1,25,5,30,0,0,0,2.2,0.0,111.38
2017-01-25 06:00:00,2017,1,25,6,30,0,0,0,2.1,0.0,99.96
2017-01-25 07:00:00,2017,1,25,7,30,0,0,0,2.4000000000000004,2.0,89.05
2017-01-25 08:00:00,2017,1,25,8,30,160,47,588,2.9000000000000004,5.0,78.97
2017-01-25 09:00:00,2017,1,25,9,30,326,64,775,3.0,8.0,70.18
2017-01-25 10:00:00,2017,1,25,10,30,461,68,874,2.9000000000000004,9.0,63.25
2017-01-25 11:00:00,2017,1,25,11,30,542,72,910,2.8000000000000003,10.0,58.89
2017-01-25 12:00:00,2017,1,25,12,30,561,72,915,2.6,11.0,57.71
2017-01-25 13:00:00,2017,1,25,13,30,519,70,894,2.5,12.0,59.89
2017-01-25 14:00:00,2017,1,25,14,30,419,66,838,2.3000000000000003,13.0,65.1
2017-01-25 15:00:00,2017,1,25,15,30,275,57,731,1.8,11.0,72.66
2017-01-25 16:00:00,2017,1,25,16,30,109,37,509,1.7000000000000002,8.0,81.89
2017-01-25 17:00:00,2017,1,25,17,30,0,0,0,2.1,7.0,92.26
2017-01-25 18:00:00,2017,1,25,18,30,0,0,0,2.2,6.0,103.35
2017-01-25 19:00:00,2017,1,25,19,30,0,0,0,2.1,5.0,114.86
2017-01-25 20:00:00,2017,1,25,20,30,0,0,0,2.1,5.0,126.51
2017-01-25 21:00:00,2017,1,25,21,30,0,0,0,1.9,5.0,137.97
2017-01-25 22:00:00,2017,1,25,22,30,0,0,0,1.7000000000000002,5.0,148.62
2017-01-25 23:00:00,2017,1,25,23,30,0,0,0,1.6,5.0,156.96
2017-01-26 00:00:00,2017,1,26,0,30,0,0,0,1.7000000000000002,5.0,159.67000000000004
2017-01-26 01:00:00,2017,1,26,1,30,0,0,0,1.7000000000000002,5.0,154.82
2017-01-26 02:00:00,2017,1,26,2,30,0,0,0,1.7000000000000002,5.0,145.51
2017-01-26 03:00:00,2017,1,26,3,30,0,0,0,1.6,6.0,134.51
2017-01-26 04:00:00,2017,1,26,4,30,0,0,0,1.5,6.0,122.93
2017-01-26 05:00:00,2017,1,26,5,30,0,0,0,1.5,7.0,111.28
2017-01-26 06:00:00,2017,1,26,6,30,0,0,0,1.4,7.0,99.85
2017-01-26 07:00:00,2017,1,26,7,30,6,6,0,1.7000000000000002,7.0,88.92
2017-01-26 08:00:00,2017,1,26,8,30,93,76,86,3.1,9.0,78.82000000000002
2017-01-26 09:00:00,2017,1,26,9,30,198,142,164,4.9,10.0,70.0
2017-01-26 10:00:00,2017,1,26,10,30,455,88,809,6.5,11.0,63.04
2017-01-26 11:00:00,2017,1,26,11,30,544,88,878,7.9,11.0,58.66
2017-01-26 12:00:00,2017,1,26,12,30,570,87,898,8.5,10.0,57.46
2017-01-26 13:00:00,2017,1,26,13,30,530,84,883,8.6,9.0,59.64
2017-01-26 14:00:00,2017,1,26,14,30,429,81,818,8.3,8.0,64.85
2017-01-26 15:00:00,2017,1,26,15,30,282,69,708,7.5,7.0,72.42
2017-01-26 16:00:00,2017,1,26,16,30,113,42,491,6.6000000000000005,6.0,81.67
2017-01-26 17:00:00,2017,1,26,17,30,0,0,0,6.4,5.0,92.05
2017-01-26 18:00:00,2017,1,26,18,30,0,0,0,6.5,4.0,103.16
2017-01-26 19:00:00,2017,1,26,19,30,0,0,0,6.300000000000002,4.0,114.67
2017-01-26 20:00:00,2017,1,26,20,30,0,0,0,5.9,3.0,126.33
2017-01-26 21:00:00,2017,1,26,21,30,0,0,0,5.4,3.0,137.78
2017-01-26 22:00:00,2017,1,26,22,30,0,0,0,5.0,2.0,148.41
2017-01-26 23:00:00,2017,1,26,23,30,0,0,0,4.5,1.0,156.71
2017-01-27 00:00:00,2017,1,27,0,30,0,0,0,4.0,1.0,159.42000000000004
2017-01-27 01:00:00,2017,1,27,1,30,0,0,0,3.5,0.0,154.63
2017-01-27 02:00:00,2017,1,27,2,30,0,0,0,3.1,0.0,145.37
2017-01-27 03:00:00,2017,1,27,3,30,0,0,0,3.2,0.0,134.39
2017-01-27 04:00:00,2017,1,27,4,30,0,0,0,3.4000000000000004,0.0,122.82
2017-01-27 05:00:00,2017,1,27,5,30,0,0,0,3.2,0.0,111.17
2017-01-27 06:00:00,2017,1,27,6,30,0,0,0,3.0,0.0,99.73
2017-01-27 07:00:00,2017,1,27,7,30,15,15,0,3.6,0.0,88.78
2017-01-27 08:00:00,2017,1,27,8,30,172,47,639,4.800000000000002,2.0,78.66
